@relation docs

@attribute top_tag string
@attribute class string


@data
"restaur refer associ foodservic food busi import magazin industri ",805301
"journal ngo intern radio polit media ",805301
"informat healthcar health emr ",805301
"violin lutheri ",400000
"astronomia nasa stern fotografi space imag ciencia photo esa misc inform pictur espacio hubbl scienc astronomi telescop photographi ",703200
"commun quak game develop ",513000
"rail train ",1051780
"vintag car shop ",800520
"histori archeolog languag middleeast research egypt religion project academ ancient univers refer philosophi book archaeolog ",704310
"nascar ",600020
"tutori safeti refer train sail navig boat ",1051780
"scuba ",1051780
"religion christian god televis broadcast triniti tbn import media video network jesu ",400000
"australia cancer ",621000
"adopt ",403010
"music coldplai ",400000
"game ",513000
"nasa ",703200
"",1051780
"train ultra run race ultramarathon ",600020
"phone directori handheld gadget mobil camera safariexport linux technolog tech palm buzz pda comput hardwar import pocketpc review ",906014
"budget carribean europ fun travel caribbean deal refer vacat urlaub cruis import cheap ",1051780
"softwar free multimedia divx player dvd comput captur media video freewar ",906014
"softwar ecommerc store ajax busi cart asp internet ",906014
"softwar forum opensourc templat manag tutori help commun html import sourc joomla internet ",906014
"audio cabl hardwar ",805301
"game blizzard ",513000
"sailboat ",1051780
"climb alpin ",1051780
"shop vendor laptop hardwar batteri ",906014
"shop pretzel gift food chicago gourmet ",800520
"flash portal onlin casual entertain game fun ",513000
"resourc refer literatur link art theatr atlanta ",400000
"softwar safariexport comput import hardwar magazin internet info ",906014
"colleg footbal ",600020
"stone ",805301
"plaster ",805301
"flash javascript tool code technolog howto tutori resourc refer program articl php comput html develop internet css design ",906014
"food train travel luxuri ",1051780
"electron engin technolog ",703200
"music licens socan canada publish copyright ",400000
"movi entertain ",400000
"energi ",805301
"journal film cultur academ cinema safariexport movi blog video ",400000
"prosthet ",805301
"psycholog ",621000
"shop safariexport replica rolex ",800520
"physic technolog scienc ",703200
"entertain ",400000
"bank ",805301
"research ",805301
"surveil ",805301
"softwar cool tool download chat blog technolog tech howto tip messeng tutori hack refer extens gmail commun googl voip talk custom ",906014
"pool ",800520
"cool histori shop trike bicycl cycl retro entertain fun vintag ephemera bike transport busi ",800520
"buddhism dharma buddha medit ",704310
"flash forum templat blog howto tip tutori resourc refer program articl inspir html import develop internet css design ",906014
"music ",400000
"guid sky radio satellit howto ",800520
"laptop hardwar ",906014
"intern ",704310
"martinu ",704310
"keratosi pilari refer commun health skin medic ",621000
"shop store food import tea chines ",800520
"shop bike store gear onlin mtb bicycl cycl safariexport ",800520
"sprawl landscap green conserv environ natur blog urban environment sustain plan architectur poetri develop magazin design ",400000
"literatur book children ",400000
"canada drive travel roadtrip ",1051780
"palestin ",704310
"bike transport bicycl electr ",805301
"ventur venturecapit manag investor sequoia job technolog tech startup entrepreneurship monei invest financ busi inspir fund googl internet capit ",805301
"telecom voip ",805301
"legal law index refer directori link busi educ research lawyer advic ",704310
"ocd support compuls anxieti health obsess help obsessivecompuls psychiatri psycholog mental brain scienc ",621000
"food miami ",703200
"softwar osx opensourc msn tool download mac chat linux applic appl messeng amsn free commun internet voip video util freewar ",906014
"indianapoli film media ",400000
"retro game ",800520
"funni joke humor fun asian ",1051780
"progress humanright poverti ngo global environ polit activ blog human journal sustain altern social intern commun import develop educ nonprofit media ",704310
"car maxima sentra forum infin auto nissan ",1051780
"music electron compos musician artist ambient ",400000
"school art nyc museum colleg newyork design ",400000
"antidrug resourc teen refer famili abus parent addict polit health drug ",621000
"militari job ",805301
"realest ",906014
"shop cycl philadelphia ",600020
"bass ",805301
"csd berlin ",704310
"movi bois ",400000
"audio book audiobook ",800520
"film cinema movi review ",400000
"media ",805301
"poetri ",400000
"sew model anim cultur fashion forum convent makeup art otaku game photo cosplai costum creativ japan girl cloth manga commun design ",400000
"market directori job research design consult ",805301
"medicin ",621000
"anim zoologi biodivers california fish environ ocean travel museum fun activ usa research monterei biologi kid food aquarium local educ scienc bayarea ",703200
"shop accessori ",800520
"mountainbik shop bike mtb bicycl cycl sport cheap retail discount ",800520
"bellydanc tribal bellyd ",400000
"coach ",600020
"car cultur vehicl coch auto smart ",805301
"galleri jobsearch art career librari job museum jobsit museumjob employ ",805301
"paint ",800520
"boat ",805301
"restaur franchis seafood food usa ",805301
"flyfish fish colorado ",1051780
"tool ",906014
"medic ",621000
"music shop record audio podcast headphon hardwar ",800520
"environ ",704310
"hrm ",805301
"film magazin ",400000
"temporari employ ",805301
"music ",400000
"cloth ",800520
"buddhism medit ",704310
"histori person hall justin link fun game blog technolog digit literaci import internet visionari video ",400000
"spanish govern onlin invis librari nurs health research newyork salud consum medicina resourc multilingu diseas patient refer medicin educ medic ",621000
"genealog black ",704310
"trend compani data intellig marketresearch research stat statist databas inform market search refer econom busi intern consult ",805301
"educ ",704310
"energi sustain green environ educ ",703200
"cool flash anim graphic seri cartoon comic zombi entertain fun funni scifi movi horror media video xombi ",400000
"landrov ",800520
"hitler ",704310
"journal informat medicin healthcar health research ",621000
"forum automot ",1051780
"vision night ",800520
"stori cool defin forum crazi vote normal bizarr strang answer fun peopl psycholog habit social quiz discuss funni humor advic ",703200
"musiqu ",400000
"scotland histori humour literatur funni book poetri humor english ",400000
"vitiligo ",621000
"manufactur ",805301
"plant pesticid refer pest environ educ ipm insect garden ",703200
"dog ",1051780
"employ ",805301
"cool film screenplai cultur tool art screenwrit download entertain imdb script databas free archiv search refer cinema movi internet media video ",400000
"shop gift bodi parson aromatherapi makeup cosmet perfum bath beauti ",800520
"free onlin import game ",513000
"africa chariti ",621000
"shop memori laptop comput hardwar ",906014
"notepad editor program profession ",906014
"refer languag punctuat linguist ",400000
"anorexia health ",621000
"softwar opensourc tool linux network free refer file import server samba smb unix ",906014
"poverti justic christian intern children educ chariti ",704310
"tutori program java code technolog tech ",805301
"softwar opensourc directori tool link download freebyt sharewar linux databas resourc free program clipart busi comput freebi import util freewar backup grati ",906014
"bike bicycl cycl ",800520
"car diecast ",1051780
"ski ",600020
"architect ",805301
"photo ",400000
"food ",800520
"poverti christian advocaci faith polit ",704310
"game ",800520
"royalti nobil histori england cultur refer british europ english genealog peerag britain ",704310
"music final heart fantasi kingdom refer finalfantasi videogam game rpg ",513000
"guid ",403010
"fit iyengar health yoga athlet ",704310
"advertis retro ",621000
"histori ",704310
"jewish ",704310
"hydropon ",805301
"film movi ",400000
"music blue rock artist ",400000
"plan train ",805301
"softwar jme mobil java game review celular ",906014
"music band pop electronica ",400000
"food recip ",403010
"journal literatur american fiction poetri publish philadelphia magazin review ",400000
"add ",800520
"yoga ",704310
"canada refer global environ chang greenhous globalwarm scienc climat ",704310
"resourc free stock stockphoto imag photo design photographi ",805301
"forum canada british australia expat travel immigr tip advic ",704310
"bmw ",1051780
"dvd hardwar video ",800520
"food ",800520
"run ",800520
"shop toi ",800520
"alaska travel ",1051780
"music hiphop ",400000
"humanright refer educ ",704310
