@relation docs

@attribute top_tag string
@attribute class string


@data
"car maxima sentra forum infin auto nissan",1051780
"hawaii",861340
"music  mp electron compos musician artist ambient",400000
"massei univers newzealand zealand nz educ",861340
"school art nyc museum ny colleg newyork design",400000
"antidrug resourc teen refer famili abus parent addict polit health drug",621000
"militari job",805301
"realest",906014
"shop cycl philadelphia",600020
"bass",805301
"csd berlin",500010
"movi bois",400000
"audio book audiobook",800520
"film cinema movi review",400000
"media",805301
"bank",500010
"poetri",400000
"lol model anim cultur fashion forum convent makeup art otaku game photo cosplai costum creativ japan girl cloth manga commun design",400000
"ecuador linux",500010
"music shop mp onlin newzealand download nz",861340
"uk designdirectori market directori job research design consult",805301
"institucion govern espaaa import polit administracion politica spain congreso",500010
"medicin accp",621000
"anim zoologi biodivers california fish environ ocean travel museum fun activ usa research monterei biologi kid food aquarium local educ scienc bayarea",703200
"venezuela search buscador directorio",500010
"shop accessori",800520
"mountainbik shop bike mtb bicycl cycl sport cheap retail discount",800520
"bellydanc tribal bellyd",400000
"coach",600020
"car cultur verkehr vehicl coch auto smartcar smart",805301
"musica masica opera apera",500010
"urlaub reisen bauernhof",500010
"rc",805301
"galleri jobsearch art career librari job museum jobsit museumjob employ",805301
"anglosaxon book",861340
"paint",800520
"boat",805301
"restaur franchis seafood food usa",805301
"flyfish fish colorado",861340
"digiguid televis tv list import",861340
"tool",906014
"medic",621000
"travel volunt",500010
"music shop record audio podcast headphon hardwar",800520
"environ",704310
"hr hrm",805301
"film magazin",400000
"temporari employ",805301
"music",400000
"cloth",800520
"buddhism medit",704310
"christian cult govern futur church clitoraid abraham fun elohim buddha religion apocalyps rael atheism christ humor alien ufo raelian extraterrestri scienc transhuman",500010
"yoga",500010
"histori person hall justin link newimportedfold fun game blog technolog digit justinhal literaci import internet visionari video",400000
"spanish govern healthrefer onlin invis librari nurs health research newyork salud consum medicina resourc multilingu diseas patient refer medicin consumerhealth educ medic medicalrefer",621000
"fiji",861340
"genealog black",704310
"kth",500010
"trend compani data intellig marketresearch research stat statist databas inform market search refer econom busi intern euromonitor consult",805301
"educ",704310
"energi sustain green environ educ",703200
"cool flash anim graphic seri cartoon comic zombi entertain fun funni scifi movi horror media video xombi",400000
"landrov",800520
"journal  medicalinformat informat medicin healthcar health research",621000
"minitruck forum s automot",1051780
"uk academ job academia employ",901000
"vision nightvis night",800520
"stori lol cool  defin forum crazi vote normal bizarr strang answer fun peopl psycholog habit social quiz discuss funni humor advic",703200
"musiqu",400000
"seri tv alia",500010
"scotland histori uk humour literatur funni book poetri humor english",400000
"vitiligo",621000
"manufactur",805301
"universidad school canada alberta univers ualberta import educ edmonton colleg uofa",901000
"plant  pesticid refer pest environ educ ipm insect garden",703200
"italian lavoro annunci jobsearch career ricerca job cercalavoro trova itali info recruit personal italia search program cercolavoro import curriculum develop personali italy",500010
"dog",861340
"employ",805301
"cool film screenplai cultur tool art screenwrit download entertain imdb script databas free archiv search refer cinema movi internet media video",400000
"parsons  shop gift bodi aromatherapi makeup cosmet perfum bath beauti",800520
"free onlin import game",513000
"africa chariti",621000
"shop memori laptop comput hardwar",906014
"sex travel tip help free resourc life refer social import chariti advic drug law cool youthnet cultur uk support fun youth health relationship inform commun",861340
"notepad editor program profession",906014
"hockei nhl jaakiekko",500010
"refer languag punctuat linguist",400000
"career",861340
"anorexia health",621000
"softwar  opensourc tool linux network free cif refer file import server samba smb unix",906014
"poverti justic christian intern children educ chariti",704310
"tutori program java code technolog tech",805301
"orlando entertain",861340
"softwar  opensourc directori tool link download freebyt sharewar linux databas resourc free program clipart busi freebi import util freewar backup grati",906014
"bike bicycl cycl",800520
"hispan",861340
"educ",901000
"car diecast",1051780
"ski",600020
"poesaa literatura literatur espaaol poetri",500010
"architect",805301
"photo",400000
"food",800520
"realest condo home com rentals onlin portal dalla townhom hous rental apartments apart search texa rent homes leas",861340
"poverti christian socialjustic mpf advocaci faith polit",704310
"game",800520
"softwar shop bacher dvd onlin german buchhandel einkaufen buch literatur medien book deutsch",500010
"konstanz librari",500010
"santabarbara travel",861340
"histori nobil cultur uk british europ genealog peerag royalti england refer english britain",704310
"music final new heart fantasi kingdom refer ff finalfantasi videogam game rpg",513000
"uk lm elearn podcast onlin portal job learn blog technolog teach research resourc new refer edtech train commun educ internet",901000
"guid move",403010
"fit iyengar health yoga athlet",704310
"advertis retro",621000
"histori",704310
"blog",401000
"jewish",704310
"hydropon",805301
"tombraid film movi",400000
"music blue rock artist",400000
"plan train",805301
"franc",861340
"softwar jme mobil java game review celular",906014
"music band pop electronica",400000
"gi food recip",403010
"journal literatur american fiction poetri publish philadelphia magazin litmag review",400000
"add",800520
"yoga",704310
"canada refer global environ chang greenhous globalwarm scienc climat",704310
"resourc free stock stockphoto imag photo design photographi",805301
"uk new forum canada british australia expat travel immigr emmigr tip advic",704310
"bmw",1051780
"recreat dupag",861340
"dvd hardwar video",800520
"food",800520
"run",800520
"shop toi",800520
"alaska travel",861340
"tramwai desert vacat tram travel palmspr",861340
"music hiphop",400000
"humanright refer educ right",704310
"arab egypt",400000
"new",400000
"medycyna",500010
"furnitur",861340
"affili",906014
"snowboard ski forum epicski review",600020
"newsgroup resourc help forum support refer link xp tech microsoft",906014
"nba sport",600020
"dock",861340
"music",400000
"cook recip",403010
"uk independ school educ",861340
"newzealand travel",861340
"fieri color colormanag import print",805301
"dyslexia",14510100
"quotat refer literatur poetri quot",901000
"locat camera track random travel fun photo network socialsoftwar project share pictur collabor social commun dispos inspir phototag internet media photographi",400000
"freeport main",861340
"softwar  spanish elearn learnfre onlin tool career cours class learn excel technolog math tutori resourc free offic train comput educ",906014
"cool  d vision physic opticalillus art entertain fun game imag pictur free magic funni humor trick scienc illus optic",513000
"urban uk new architectur portal skyscrap properti design",400000
"car shop uk motoringtopic britainlocation inform new whatcarname motor auto import magazin toolwebsitecategory automot review",861340
"nyc",861340
"quilt",800520
"music  band door rock",400000
"sundayschool resourc craft christian bibl school church sundai ministri children activ kid",704310
"softwar aop opensourc dev librari code tech spring framework springframework databas jee document mvc refer architectur ioc program ajax api java develop",906014
